nom_arxiu,nom_fons,caption,toponims,noms_propis,url,filename,year
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi de Rafael Areñas Tona amb la seva dona, Margarita Quintana, i  les seves filles Maria i Magdalena, Barcelona",Barcelona,"Areñas Tona, Rafael|Quintana Garau, Margarita|Areñas Quintana, Magdalena|Areñas Quintana, María",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/139/ANC_587024_377449.jpg,ANC_587024_377449.jpg,1914
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi d'una filla de  Rafael Areñas Tona i Margarita Quintana, als tretze mesos, Barrcelona",Barcelona,"Areñas Quintana, Magdalena|Areñas Quintana, María|Areñas Quintana, Margarita",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/140/ANC_586921_377450.jpg,ANC_586921_377450.jpg,1915
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi d'una filla de  Rafael Areñas Tona i Margarita Quintana, Barrcelona",Barcelona,"Areñas Quintana, Magdalena|Areñas Quintana, María|Areñas Quintana, Margarita",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/141/ANC_586922_377451.jpg,ANC_586922_377451.jpg,1915
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi d'una filla de  Rafael Areñas Tona i Margarita Quintana, Barrcelona",Barcelona,"Areñas Quintana, Magdalena|Areñas Quintana, María|Areñas Quintana, Margarita",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/142/ANC_586923_377452.jpg,ANC_586923_377452.jpg,1915
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi d'una filla de  Rafael Areñas Tona i Margarita Quintana, Barrcelona",Barcelona,"Areñas Quintana, Magdalena|Areñas Quintana, María|Areñas Quintana, Margarita",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/143/ANC_586925_377453.jpg,ANC_586925_377453.jpg,1915
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi de [Margarita Quintana], dona de  Rafael Areñas, amb una de les seves filles, Barcelona",Barcelona,"Quintana Garau, Margarita|Areñas Quintana, Magdalena|Areñas Quintana, María|Areñas Quintana, Margarita",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/144/586924_377454.jpg,586924_377454.jpg,1915
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Margarita Quintana, dona de Rafael Areñas, amb les seves filles Maria i Magdalena i amb l'avia paterna Maria Tona, en la celebració familiar del Diumenge de Rams, Barrcelona",Barcelona,"Tona Tarruell, Maria|Quintana Garau, Margarita|Areñas Quintana, Magdalena|Areñas Quintana, María",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/145/586926_377455.jpg,586926_377455.jpg,1914
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Margarita Quintana, dona de Rafael Areñas, amb les seves filles Maria i Magdalena i amb l'avia paterna Maria Tona, en la celebració familiar del Diumenge de Rams, Barcelona",Barcelona,"Tona Tarruell, Maria|Quintana Garau, Margarita|Areñas Quintana, Magdalena|Areñas Quintana, María",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/146/586928_377456.jpg,586928_377456.jpg,1914
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Margarita Quintana, dona de Rafael Areñas, amb les seves filles Maria i Magdalena i amb l'avia paterna Maria Tona, en la celebració familiar del Diumenge de Rams, Barcelona.",Barcelona,"Tona Tarruell, Maria|Quintana Garau, Margarita|Areñas Quintana, Magdalena|Areñas Quintana, María",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/147/586929_377457.jpg,586929_377457.jpg,1914
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Margarita Quintana, dona de Rafael Areñas, amb les seves filles Maria i Magdalena , en la celebració familiar del Diumenge de Rams, Barcelona.",Barcelona,"Quintana Garau, Margarita|Areñas Quintana, Magdalena|Areñas Quintana, María",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/149/586930_377459.jpg,586930_377459.jpg,1914
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat de Rafael Areñas amb les seves filles Maria i Magdalena, en la celebració familiar del Diumenge de Rams, Barrcelona",Barcelona,"Areñas Tona, Rafael|Areñas Quintana, Magdalena|Areñas Quintana, María",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/150/ANC_586931_377460.jpg,ANC_586931_377460.jpg,1914
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi d'Antonio Quintana Ripoll, sogre de Rafael Areñas, Barcelona",Barcelona,"Quintana Ripoll, Antonio",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/198/ANC_586977_377508.jpg,ANC_586977_377508.jpg,1926
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat de Maria Tona, mare de Rafael Areñas",Barcelona,"Tona Tarruell, Maria",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/199/ANC_586978_377509.jpg,ANC_586978_377509.jpg,1913
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),Retrat de Maria Tona amb el seu fill Rafael Areñas,Barcelona,"Areñas Tona, Rafael|Tona Tarruell, Maria",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/200/ANC_587027_377510.jpg,ANC_587027_377510.jpg,1913
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat de Margarita Quintana, dona de Rafael Areñas, fent mitja.",,"Quintana Garau, Margarita",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/201/ANC_587028_377511.jpg,ANC_587028_377511.jpg,1932
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'una dona retocant un retrat fotogràfic a l'estudi de  Rafael Areñas, Barcelona",Barcelona,,https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/202/ANC_586979_377512.jpg,ANC_586979_377512.jpg,1925
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Exposició de Rafael Areñas a les Galeries Fayans Català, Barcelona.",Barcelona,"Areñas Tona, Rafael",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/211/ANC_586988_377521.jpg,ANC_586988_377521.jpg,1914
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi de Rafael Areñas i Margarita Quintana el dia del seu casament, Barcelona.",Barcelona,"Areñas Tona, Rafael|Quintana Garau, Margarita",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/217/ANC_586994_377527.jpg,ANC_586994_377527.jpg,1911
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi de María Tona, mare de Rafael Areñas, Barcelona.",Barcelona,"Tona Tarruell, Maria",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/218/ANC_586995_377528.jpg,ANC_586995_377528.jpg,1912
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi de [Margarita Quintana], dona de Rafael Areñas, Barcelona.",Barcelona,"Quintana Garau, Margarita",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/220/ANC_586997_377530.jpg,ANC_586997_377530.jpg,1895
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi de [Margarita Quintana], dona de Rafael Areñas, Barcelona.",Barcelona,"Quintana Garau, Margarita",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/221/ANC_587018_377531.jpg,ANC_587018_377531.jpg,1895
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),Retrat de familiars o amics de Rafael Areñas.,,"Quintana Garau, Margarita|Quintana Ripoll, Antonio",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/222/586986_377532.jpg,586986_377532.jpg,1905
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi del nen Rafael Areñas Tona, Barcelona",Barcelona,"Areñas Tona, Rafael",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/83/ANC_586869_377393.jpg,ANC_586869_377393.jpg,1888
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi del nen  Rafael Areñas Tona, amb un gos, Barcelona",Barcelona,"Areñas Tona, Rafael",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/84/ANC_586870_377394.jpg,ANC_586870_377394.jpg,1890
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi de Maria Tona, dona del fotògraf Rafael Areñas, Barcelona",Barcelona,"Tona Tarruell, Maria",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/85/ANC_586871_377395.jpg,ANC_586871_377395.jpg,1882
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi de Maria Tona, dona del fotògraf Rafael Areñas, Barcelona",Barcelona,"Tona Tarruell, Maria",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/86/ANC_586868_377396.jpg,ANC_586868_377396.jpg,1890
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"[Autoretrat] d'estudi del fotògraf Rafael Areñas Miret, Barcelona",Barcelona,"Areñas Miret, Rafael",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/87/ANC_587021_377397.jpg,ANC_587021_377397.jpg,1875
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"[Autoretrat] d'estudi del fotògraf Rafael Areñas Miret, Barcelona",Barcelona,"Areñas Miret, Rafael",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/88/ANC_587022_377398.jpg,ANC_587022_377398.jpg,1875
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi del nen Rafael Areñas Tona, amb la seva mare i un altre dona, Barcelona",,"Areñas Tona, Rafael|Tona Tarruell, Maria",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/96/ANC_586880_377406.jpg,ANC_586880_377406.jpg,1892
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi del nen Rafael Areñas Tona, Barcelona",,,https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/97/ANC_586881_377407.jpg,ANC_586881_377407.jpg,1891
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi del noi Rafael Areñas Tona, Barcelona",,,https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/98/ANC_586882_377408.jpg,ANC_586882_377408.jpg,1897
Arxiu Nacional de Catalunya,RAFAEL AREÑAS(pare i fill),"Retrat d'estudi de Rafael Areñas Tona, Barcelona",,,https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1057/0/99/ANC_586883_377409.jpg,ANC_586883_377409.jpg,1897
Arxiu Nacional de Catalunya,FOTO-PIC (Arxiu Pere Català),"Reproducció de dues fotografies, una de Rafael Areñas, del literat i polític Guerau de Liost, dit Jaume Bofill i Mates.",,"Bofill i Mates, Jaume (""Guerau de Liost"", Olot, 1878 - Barcelona, 1933)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1236/9/9513/ANC_1071847_909513,0001.jpg","ANC_1071847_909513,0001.jpg",1923
Arxiu Nacional de Catalunya,FOTO-PIC (Arxiu Pere Català),"Reproducció de dues fotografies, una de Rafael Areñas, del literat i polític Guerau de Liost, dit Jaume Bofill i Mates.",,"Bofill i Mates, Jaume (""Guerau de Liost"", Olot, 1878 - Barcelona, 1933)","https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1236/9/9513/ANC_1071847_909513,0002.jpg","ANC_1071847_909513,0002.jpg",1923
Arxiu Nacional de Catalunya,FOTO-PIC (Arxiu Pere Català),Reproducció d'un retrat de l'actor Lleó Fontova i Mareca per Rafael Areñas.,,"Fontova i Mareca, Lleó",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1236/9/9844/ANC_1072177_909844.jpg,ANC_1072177_909844.jpg,1926
Arxiu Nacional de Catalunya,"COMPAÑÍA GENERAL DE TABACOS DE FILIPINAS, S.A.","Retrat d'un grup de treballadors de la fàbrica de tabac ""la Flor de la Isabela"", posant al pati de l'esmentada fàbrica al predi de San Marcelino. A l'àlbum una nota manuscrita diu: ""Fábrica La Flor de la Isabela"". 1- Paulino Pomar. 2- Francisco Solá. 3- Ramón Irureta Gorjena. 4- Fernando Montaño. 5- José G. Menéndez. 6- Antonio Martín. 7- Indalecio Gil. 8- José Fernández. 9- Manuel Caberas. 10- Ángel Suárez. 11-Antonio Sánchez. 12-Domingo Santa Eulalia. 13-Martín Alamo. 14-Carlos Cavero. 15-Marcelino Álamo. 16-Evaristo González. 17-José María de Ubago. 18- José Gómez. 19-Gerónimo García. 20- Agapito Cañibano""",Manila (San Marcelino)|Filipines,"Flor de la Isabela, La (fàbrica)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/138/2/2470/ANC_92778_311821.jpg,ANC_92778_311821.jpg,1903
Arxiu Comarcal Alt Penedès,Arxiu Fotogràfic de l'Ajuntament de Vilafranca del Penedès,"Fotografia de Maria Morera i Franco amb personalitats a l'interior d'una església. Hi ha una dedicatòria: ""Barcelona, 18 gener 1931. Maria Morera"".",Barcelonès|Barcelona,,https://static.arxiusenlinia.cultura.gencat.cat/active/GIAC/NOTEXTUAL/20/1001/0/154/ACAP_794667_020100130000154.jpg,ACAP_794667_020100130000154.jpg,1931
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"Antoni Martínez, alcalde accidental de Barcelona, en l'homenatge a l'actriu Maria Morera amb l'acte d'imposar-li la medalla del treball i lliurar-li un pergamí. Saló Reina Victòria de l'Ajuntament de Barcelona. Els hi acompanya Apel·les Mestres, entre altres personalitats.",Barcelona,"Ajuntament de Barcelona|Mestres i Oñós, Apel·les|Martínez i Domingo, Antoni, 1867-1942|Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/19/19543/131911_133880.jpg,131911_133880.jpg,1931
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"Retrat de l'actriu Maria Morera en l'aperitiu celebrat en el seu homenatge en el que ha rebut la medalla del treball, Barcelona. L'acompanyen les artistes de la companyia i Apel·les Mestres, entre altres personalitats. Restaurant del Parc, Barcelona.",Barcelona,"Mestres i Oñós, Apel·les|Morera i Franco, Maria (actriu)|Restaurant del Parc",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/19/19544/ANC_131912_133881.jpg,ANC_131912_133881.jpg,1931
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"L'actriu Maria Morera diposita, en acció de gràcies, el ram de flors que li han lliurat en el seu homenatge. Capella de Sant Jordi de la Catedral de Barcelona. L'acompanya Apel·les Mestres i Antoni Martínez, alcalde accidental de Barcelona.",Barcelona,"Mestres i Oñós, Apel·les|Catedral de Barcelona|Martínez i Domingo, Antoni, 1867-1942|Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/19/19545/131913_133882.jpg,131913_133882.jpg,1931
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"Retrat de l'actriu Maria Morera amb el ram de flors que li han lliurat en el seu homenatge, Barcelona.",Barcelona,"Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/19/19546/131914_133883.jpg,131914_133883.jpg,1931
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"L'actriu Maria Morera en l'acte de rebre la medalla del treball dins del seu homentage. Ajuntament de Barcelona. Li acompanya Antoni Martínez, alcalde accidental de Barcelona, i Apel·les Mestres.",Barcelona,"Ajuntament de Barcelona|Mestres i Oñós, Apel·les|Martínez i Domingo, Antoni, 1867-1942|Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/19/19547/131915_133884.jpg,131915_133884.jpg,1931
Arxiu Nacional de Catalunya,BRANGULÍ (FOTÒGRAFS),"Retrat de l'actriu Maria Morera amb el ram que li han lliurat en el seu homenatge, Barcelona.",Barcelona,"Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/42/19/19548/131916_133885.jpg,131916_133885.jpg,1931
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,Les actrius Maria Vila i Maria Morera durant la representació d'una obra de teatre.,,"Vila i Panadès, Maria (actriu)|Morera i Franco, Maria (actriu)|Companyia Vila-Daví",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1865/ANC_156018_157152.jpg,ANC_156018_157152.jpg,1928
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"Escena d'una representació de teatre a càrrec de la companyia Vila-Daví. En el centre, amb un ram de flors, Maria Vila amb [Pius Daví]. A l'esquerra, asseguda, Maria Morera.",,"Vila i Panadès, Maria (actriu)|Morera i Franco, Maria (actriu)|Daví i Segalés, Pius (actor)|Companyia Vila-Daví",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1868/ANC_156021_157155.jpg,ANC_156021_157155.jpg,1928
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,Escena d'una obra de teatre. [La tercera per la dreta és l'actriu Maria Morera],,"Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1893/ANC_156046_157180.jpg,ANC_156046_157180.jpg,1934
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"Retrat d'un grup d'actors i actrius de teatre. La primera per la dreta, asseguda, és Maria Morera.",,"Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1903/ANC_156056_157190.jpg,ANC_156056_157190.jpg,1934
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"Diverses persones dretes al voltant d'una taula on hi ha el text d'una obra de teatre, durant un assaig. En el centre, l'actriu Maria Morera.",,"Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1904/ANC_156057_157191.jpg,ANC_156057_157191.jpg,1930
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"Diversos actors asseguts al voltant d'una taula llegeixen el text d'una obra de teatre, durant un assaig sobre l'escenari d'un teatre. La quarta per l'esquerra és l'actriu Maria Morera.",,"Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1905/ANC_156058_157192.jpg,ANC_156058_157192.jpg,1934
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"Escena d'una representació de teatre a càrrec de la companyia Vila-Daví. El primer per la dreta és l'actor Pius Daví i la tercera, Maria Morera.",,"Morera i Franco, Maria (actriu)|Daví i Segalés, Pius (actor)|Companyia Vila-Daví",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1937/ANC_156090_157224.jpg,ANC_156090_157224.jpg,1934
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"Representació de l'obra de teatre ""Senyora àvia vol marit"" de Josep Pous i Pagès, al Teatre Català, a Barcelona, a càrrec de la companyia Vila-Daví. La tercera per l'esquerra, asseguda, és l'actriu Maria Morera. L'actor Pius Daví, de peu dret, observa una partida d'escacs.",Barcelona,"Teatre Romea|Pous i Pagès, Josep|Morera i Franco, Maria (actriu)|Daví i Segalés, Pius (actor)|Companyia Vila-Daví",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1939/ANC_156092_157226.jpg,ANC_156092_157226.jpg,1938
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"Escena d'una representació de teatre a càrrec de la companyia Vila-Daví. En el centre, l'actriu Maria Morera. El quart per l'esquerra, de peu dret i amb bastó, és l'actor Pius Daví.",,"Morera i Franco, Maria (actriu)|Daví i Segalés, Pius (actor)|Companyia Vila-Daví",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1940/ANC_156093_157227.jpg,ANC_156093_157227.jpg,1934
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,Cinc actors durant la representació d'una obra de teatre. La primera per la dreta és Maria Morera.,,"Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1947/ANC_156100_157234.jpg,ANC_156100_157234.jpg,1934
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"Actors i actrius durant l'assaig d'una obra de teatre sobre l'escenari del Teatre Novetats de Barcelona. El director del teatre, Carles Capdevila, a la dreta mig ajupit, dóna consells a un actor. Dins del coverol es veu l'apuntador. A l'esquerra, asseguda en un sofa, l'actriu Maria Morera.",Barcelona,"Teatro Novedades|Morera i Franco, Maria (actriu)|Capdevila i Recasens, Carles",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1952/ANC_156105_157239.jpg,ANC_156105_157239.jpg,1930
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"Actors i actrius durant l'assaig d'una obra de teatre sobre l'escenari del Teatre Novetats de Barcelona. El director del teatre, Carles Capdevila, al fons a la dreta, s'adreça als actors. En el centre, asseguda en una cadira, l'actriu Maria Morera.",Barcelona,"Teatro Novedades|Morera i Franco, Maria (actriu)|Capdevila i Recasens, Carles",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1953/ANC_156106_157240.jpg,ANC_156106_157240.jpg,1930
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,L'actriu Maria Morera amb una altra actriu [al Teatre Novetats de Barcelona].,Barcelona,"Teatro Novedades|Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1959/ANC_156112_157246.jpg,ANC_156112_157246.jpg,1934
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"L'escriptor Josep Maria de Sagarra en l'escenari d'un teatre en companyia de cinc actors amb motiu de l'estrena de l'obra ""La Corona d'espines"". Asseguda, de perfil, l'actriu Maria Morera.",Barcelona,"Sagarra i de Castellarnau, Josep Maria de, 1894-1961|Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1965/ANC_156118_157252.jpg,ANC_156118_157252.jpg,1930
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,Quatre actors durant la representació d'una obra de teatre de Josep Maria de Sagarra. La segona per l'esquerra és l'actriu Maria Morera.,Barcelona,"Sagarra i de Castellarnau, Josep Maria de, 1894-1961|Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1966/ANC_156119_157253.jpg,ANC_156119_157253.jpg,1934
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"Assaig de l'obra de teatre [""El Cafè de la Marina"" de Josep Maria de Sagarra]. L'escena reprodueix un bar amb ambient mariner. L'actriu Maria Morera apareix dreta davant del taulell.",Barcelona,"Sagarra i de Castellarnau, Josep Maria de, 1894-1961|Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1967/ANC_156120_157254.jpg,ANC_156120_157254.jpg,1936
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"Assaig de l'obra de teatre ""Marius"", obra de Marcel Pagnol traduïda per Josep Maria de Sagarra, al teatre Novetats, a Barcelona. L'escena reprodueix un bar amb ambient mariner. L'actriu Maria Morera apareix asseguda en el centre.",Barcelona,"Sagarra i de Castellarnau, Josep Maria de, 1894-1961|Teatro Novedades|Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1968/ANC_156121_157255.jpg,ANC_156121_157255.jpg,1931
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"L'actriu Maria Morera, amb un ram de flors, asseguda entre dues persones.",Barcelona,"Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1970/ANC_156123_157257.jpg,ANC_156123_157257.jpg,1934
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"Grup d'actors de teatre. En el centre, asseguda, l'actriu Maria Morera.",Barcelona,"Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/1/1972/ANC_156125_157259.jpg,ANC_156125_157259.jpg,1934
Arxiu Nacional de Catalunya,GABRIEL CASAS i GALOBARDES,"Diversos actors caracteritzats en l'escenari d'un teatre durant la representació d'una obra de teatre. La tercera per l'esquerra, l'actriu Maria Morera.",,"Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/5/2/2046/ANC_156199_157333.jpg,ANC_156199_157333.jpg,1930
Arxiu Nacional de Catalunya,Foto Estudio Vilaseca,"Reproducció del full d'un quadern-muestrari amb vint-i-cinc retrats caracteritzats de l'actriu Maria Morera, Barcelona",Barcelona,"Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1014/0/396/ANC_502737_357396.jpg,ANC_502737_357396.jpg,1930
Arxiu Nacional de Catalunya,Foto Estudio Vilaseca,"Reproducció del full d'un quadern-muestrari amb vint-i-cinc retrats caracteritzats de l'actriu Maria Morera, Barcelona",Barcelona,"Morera i Franco, Maria (actriu)",https://static.arxiusenlinia.cultura.gencat.cat/active/GANC/NOTEXTUAL/1/1014/0/397/ANC_502738_357397.jpg,ANC_502738_357397.jpg,1930
